Sample,gene_family,product_name,type,subtype,class,subclass,refseq_protein_accession,refseq_nucleotide_accession,Gene Length,Gene Base Coverage,Bases Abundance,% Gene Coverage,Presence
TCM06,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,621,732,32.34375,1
TCM09,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1746,5344,90.65420560747664,1
TCM09,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856436.1,NG_048304.1,1167,133,133,11.396743787489289,1
TCM09,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012290101.1,NG_048208.1,1383,491,753,35.502530730296456,1
TCM09,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856399.1,NG_048240.1,1920,150,150,7.8125,1
TCM09,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109544237.1,NG_048275.2,1920,401,604,20.885416666666668,1
TCM09,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_010794532.1,NG_047415.1,804,301,604,37.43781094527363,1
TCM09,mph(G),Mph(G) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_014386803.1,NG_047998.1,885,283,283,31.9774011299435,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,1143,2526,59.4383775351014,1
TCM09,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,809,2097,42.135416666666664,1
TCM09,mef(C),macrolide efflux MFS transporter Mef(C),AMR,AMR,MACROLIDE,MACROLIDE,WP_014386804.1,NG_047979.1,1224,221,302,18.055555555555554,1
TCM09,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,496,1800,59.25925925925925,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,477,719,24.84375,1
TCM09,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856401.1,NG_048245.1,1920,227,302,11.822916666666666,1
TCM09,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001910823.1,NG_052318.1,792,197,302,24.873737373737374,1
TCM09,mph(E),Mph(E) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_000155092.1,NG_064660.1,885,206,302,23.27683615819209,1
TCM09,ant(3'')-IIc,aminoglycoside nucleotidyltransferase ANT(3'')-IIc,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN/SPECTINOMYCIN,WP_004758588.1,NG_054654.1,789,745,3441,94.4233206590621,1
TCM09,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_011270145.1,NG_048116.1,852,147,147,17.253521126760564,1
TCM09,msr(D),ABC-F type ribosomal protection protein Msr(D),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_000420313.1,NG_048006.1,1464,140,271,9.562841530054644,1
TCM09,aadA3,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA3,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_071846364.1,NG_052490.1,792,157,302,19.82323232323232,1
TCM09,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856411.1,NG_048276.1,1926,158,302,8.203530633437175,1
TCM09,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,159,302,8.28125,1
TCM09,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,630,1194,51.5970515970516,1
TCM09,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856077.1,NG_048192.1,1176,160,302,13.60544217687075,1
TCM09,blaRm3,subclass B3 metallo-beta-lactamase Rm3,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_071766622.1,NG_052128.1,909,199,302,21.892189218921892,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,885,1334,46.09375,1
TCM09,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,433,1047,31.308749096167755,1
TCM09,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015060917.1,NG_048307.1,1161,302,302,26.012058570198104,1
TCM09,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024160783.1,NG_065853.1,1167,757,1190,64.86718080548415,1
TCM09,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012881330.1,NG_048171.1,1209,185,302,15.301902398676592,1
TCM09,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856397.1,NG_048237.1,1920,151,151,7.864583333333333,1
TCM09,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,152,302,7.916666666666666,1
TCM09,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_032490786.1,NG_048112.1,819,727,1797,88.76678876678876,1
TCM09,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,WP_063841683.1,NG_047429.1,816,158,299,19.362745098039216,1
TCM09,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,663,2907,55.80808080808081,1
TCM09,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855540.1,NG_048108.1,816,264,574,32.35294117647059,1
TCM09,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856066.1,NG_048166.1,1206,149,275,12.354892205638475,1
TCM09,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_109545041.1,NG_056002.2,828,505,1188,60.99033816425121,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024963478.1,NG_048284.1,1920,142,142,7.395833333333333,1
TCM09,floR2,chloramphenicol/florfenicol efflux MFS transporter FloR2,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_000214125.1,NG_047875.1,1215,125,125,10.2880658436214,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,586,1199,30.520833333333336,1
TCM09,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001082319.1,NG_047413.1,804,359,1035,44.65174129353234,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,1067,2143,55.57291666666667,1
TCM09,rphC,rifamycin-inactivating phosphotransferase RphC,AMR,AMR,RIFAMYCIN,RIFAMYCIN,WP_087347987.1,NG_063825.1,2607,151,302,5.792098197161488,1
TCM09,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063845037.1,NG_047864.1,1215,1124,3707,92.51028806584362,1
TCM09,cmx,chloramphenicol efflux MFS transporter Cmx,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_005297378.1,NG_047664.1,1176,156,286,13.26530612244898,1
TCM09,lsa(B),ABC-F type ribosomal protection protein Lsa(B),AMR,AMR,LINCOSAMIDE/STREPTOGRAMIN,LINCOSAMIDE/STREPTOGRAMIN,WP_011133547.1,NG_047933.1,1479,173,302,11.69709263015551,1
TCM09,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063844973.1,NG_047860.1,1215,681,3244,56.04938271604938,1
TCM09,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,1103,2242,57.35829433177327,1
TCM09,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,450,2696,90.9090909090909,1
TCM09,msr(E),ABC-F type ribosomal protection protein Msr(E),AMR,AMR,MACROLIDE,MACROLIDE,WP_000052512.1,NG_048007.1,1476,151,151,10.230352303523036,1
TCM09,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,187,567,9.739583333333334,1
TCM10,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1717,6285,89.1484942886812,1
TCM10,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,360,906,29.484029484029485,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1679,9304,87.44791666666667,1
TCM10,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-87,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_121527365.1,NG_070175.1,1146,150,275,13.089005235602095,1
TCM10,aadA2,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_071846246.1,NG_052269.1,792,140,140,17.67676767676768,1
TCM10,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_094309310.1,NG_065852.1,1158,252,302,21.761658031088082,1
TCM10,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,206,441,10.729166666666666,1
TCM10,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,369,895,31.060606060606062,1
TCM10,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855887.1,NG_048151.1,1200,588,1294,49.0,1
TCM10,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-646,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_039902635.1,NG_065432.1,840,148,148,17.61904761904762,1
TCM10,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,860,2837,43.765903307888046,1
TCM10,blaEC,cephalosporin-hydrolyzing class C beta-lactamase EC-8,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063860454.1,NG_049086.1,1134,543,906,47.883597883597886,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024963478.1,NG_048284.1,1920,732,3226,38.125,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,1585,11238,82.42329693187727,1
TCM10,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-648,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_140423316.1,NG_065434.1,840,804,23828,95.71428571428572,1
TCM10,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,511,1495,26.614583333333336,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,1156,3650,60.20833333333333,1
TCM10,tet(Y),tetracycline efflux MFS transporter Tet(Y),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856459.1,NG_048310.1,1176,362,598,30.782312925170068,1
TCM10,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001082319.1,NG_047413.1,804,527,906,65.54726368159204,1
TCM10,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855886.1,NG_048150.1,1197,500,755,41.77109440267335,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,1493,8535,77.76041666666667,1
TCM10,nimJ,nitroimidazole resistance protein NimJ,AMR,AMR,NITROIMIDAZOLE,NITROIMIDAZOLE,WP_005812825.1,NG_048017.1,498,158,302,31.72690763052209,1
TCM10,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063845037.1,NG_047864.1,1215,155,296,12.757201646090536,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,1012,2761,52.708333333333336,1
TCM10,aadA2,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001206356.1,NG_047343.1,792,158,442,19.94949494949495,1
TCM10,cmx,chloramphenicol efflux MFS transporter Cmx,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_005297378.1,NG_047664.1,1176,173,302,14.710884353741497,1
TCM10,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,388,604,20.17680707228289,1
TCM10,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,332,422,67.07070707070707,1
TCM10,msr(E),ABC-F type ribosomal protection protein Msr(E),AMR,AMR,MACROLIDE,MACROLIDE,WP_000052512.1,NG_048007.1,1476,154,302,10.433604336043361,1
TCM10,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,674,3125,35.104166666666664,1
TCM10,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,142,142,7.395833333333333,1
TCM12,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_032488557.1,NG_048191.1,1182,580,1359,49.06937394247039,1
TCM12,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1373,4384,71.28764278296988,1
TCM12,tet(C),tetracycline efflux MFS transporter Tet(C),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856071.1,NG_048178.1,1191,563,1044,47.27120067170445,1
TCM12,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-362,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862732.1,NG_049655.1,831,313,453,37.66546329723225,1
TCM12,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-496,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_064483990.1,NG_050781.1,840,179,448,21.30952380952381,1
TCM12,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856399.1,NG_048240.1,1920,707,897,36.822916666666664,1
TCM12,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109544237.1,NG_048275.2,1920,151,151,7.864583333333333,1
TCM12,blaEC,cephalosporin-hydrolyzing class C beta-lactamase EC-8,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063860454.1,NG_049086.1,1134,370,903,32.62786596119929,1
TCM12,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856111.1,NG_048218.1,1920,704,1198,36.666666666666664,1
TCM12,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,699,1639,36.349453978159126,1
TCM12,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-648,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_140423316.1,NG_065434.1,840,651,2662,77.5,1
TCM12,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,156,302,8.125,1
TCM12,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856394.1,NG_048231.1,1920,174,302,9.0625,1
TCM12,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844601.1,NG_047793.1,738,151,151,20.460704607046072,1
TCM12,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-282,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_004728961.1,NG_049580.1,831,370,2699,44.52466907340554,1
TCM12,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,545,1510,65.11350059737157,1
TCM12,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856108.1,NG_048214.1,1920,343,721,17.864583333333332,1
TCM12,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,143,143,7.447916666666667,1
TCM12,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856401.1,NG_048245.1,1920,613,1353,31.927083333333332,1
TCM12,mph(E),Mph(E) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_000155092.1,NG_064660.1,885,204,302,23.050847457627118,1
TCM12,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_011270145.1,NG_048116.1,852,156,302,18.30985915492958,1
TCM12,msr(D),ABC-F type ribosomal protection protein Msr(D),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_000420313.1,NG_048006.1,1464,136,136,9.289617486338798,1
TCM12,tet(C),tetracycline efflux MFS transporter Tet(C),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_000841448.1,NG_048175.1,1176,649,1594,55.18707482993197,1
TCM12,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856411.1,NG_048276.1,1926,172,302,8.93042575285566,1
TCM12,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,166,302,8.645833333333334,1
TCM12,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,328,591,26.863226863226863,1
TCM12,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856077.1,NG_048192.1,1176,1011,4336,85.96938775510205,1
TCM12,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1025,3149,53.385416666666664,1
TCM12,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856397.1,NG_048237.1,1920,302,302,15.729166666666666,1
TCM12,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,203,604,10.572916666666666,1
TCM12,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_032490786.1,NG_048112.1,819,233,302,28.449328449328448,1
TCM12,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,760,2612,63.97306397306397,1
TCM12,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855887.1,NG_048151.1,1200,862,2366,71.83333333333334,1
TCM12,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855540.1,NG_048108.1,816,384,590,47.05882352941176,1
TCM12,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,635,2209,32.31552162849873,1
TCM12,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_109545041.1,NG_056002.2,828,138,138,16.666666666666664,1
TCM12,floR2,chloramphenicol/florfenicol efflux MFS transporter FloR2,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_000214125.1,NG_047875.1,1215,640,1458,52.674897119341566,1
TCM12,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_063853591.1,NG_047963.1,1218,157,302,12.889983579638752,1
TCM12,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,324,442,16.875,1
TCM12,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001082319.1,NG_047413.1,804,143,143,17.786069651741293,1
TCM12,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855886.1,NG_048150.1,1197,462,593,38.59649122807017,1
TCM12,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,592,720,30.833333333333336,1
TCM12,erm(T),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T),AMR,AMR,MACROLIDE,MACROLIDE,WP_011100845.1,NG_047840.1,738,151,151,20.460704607046072,1
TCM12,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063845037.1,NG_047864.1,1215,324,571,26.666666666666668,1
TCM12,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-285,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_005268230.1,NG_049583.1,831,154,300,18.531889290012032,1
TCM12,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063844973.1,NG_047860.1,1215,256,302,21.069958847736626,1
TCM12,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,1816,8754,94.43577743109725,1
TCM12,msr(E),ABC-F type ribosomal protection protein Msr(E),AMR,AMR,MACROLIDE,MACROLIDE,WP_000052512.1,NG_048007.1,1476,391,878,26.490514905149055,1
TCM12,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,302,453,15.729166666666666,1
TCM13,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,1750,11025,91.00364014560583,1
TCM13,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,857,1623,44.635416666666664,1
TCM13,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1260,3814,65.42056074766354,1
TCM13,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,745,1510,61.01556101556101,1
TCM13,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,1011,6069,52.65625000000001,1
TCM13,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856077.1,NG_048192.1,1176,173,302,14.710884353741497,1
TCM13,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1687,13864,87.86458333333333,1
TCM13,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,287,420,20.751988430947215,1
TCM13,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,1342,11073,69.89583333333333,1
TCM13,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856108.1,NG_048214.1,1920,178,302,9.270833333333334,1
TCM13,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,918,2366,47.8125,1
